,activity_type,duration,day
0,entertainment,30.903308133175045,30
1,exercise,7.088749320041825,30
2,other,19.877868486785527,30
3,rest,37.29232046814557,30
4,social,4.455880316324624,30
5,work,0.3818732755274111,30
6,entertainment,2.7775177232929953,1
7,exercise,18.598788360230685,1
8,other,28.275196599242175,1
9,rest,36.10101259148746,1
10,social,7.25415184731851,1
11,work,6.993332878428178,1
12,entertainment,14.147062784088918,2
13,exercise,8.635954932571584,2
14,other,12.341232036338132,2
15,rest,36.2064478710924,2
16,social,28.565126551171836,2
17,work,0.10417582473712518,2
18,entertainment,25.337418731206853,3
19,exercise,0.44680255546753644,3
20,other,28.093887124724194,3
21,rest,38.376311541815745,3
22,social,7.166754859431975,3
23,work,0.5788251873536996,3
24,entertainment,4.149565077532337,4
25,exercise,1.4210866003024807,4
26,other,8.565794552000655,4
27,rest,38.83611184567553,4
28,social,46.67618740422739,4
29,work,0.35125452026160214,4
30,entertainment,39.47924620522014,5
31,exercise,0.08939652165542893,5
32,other,6.503490050151801,5
33,rest,43.85677783916281,5
34,social,10.071089383809818,5
35,entertainment,0.23557424394754764,6
36,exercise,0.00701279999922137,6
37,other,15.488624267674018,6
38,rest,83.86932033955577,6
39,social,0.3241921647558238,6
40,work,0.07527618406760996,6
