,activity_type,duration,day
0,entertainment,3.175926565373715,16
1,exercise,9.42928944995744,16
2,other,17.037586648212244,16
3,rest,33.80806742453227,16
4,social,32.09105757258408,16
5,work,4.458072339340259,16
6,entertainment,1.6560958070774745,17
7,exercise,11.805906547792809,17
8,other,38.41745405504227,17
9,rest,37.95674939870876,17
10,social,10.152172771440881,17
11,work,0.01162141993780184,17
12,entertainment,3.4459947074589907,18
13,exercise,5.534743465127477,18
14,other,31.98477545217195,18
15,rest,34.929638338950575,18
16,social,21.60495438288525,18
17,work,2.49989365340576,18
18,entertainment,1.0233714498092972,19
19,exercise,5.127610208816705,19
20,other,33.53702448606464,19
21,rest,33.07489233664354,19
22,social,27.152342016288205,19
23,work,0.08475950237760856,19
24,entertainment,1.761364392734385,20
25,exercise,0.6885784701036168,20
26,other,36.18121000453986,20
27,rest,37.82955865356967,20
28,social,17.641701529284003,20
29,work,5.897586949768472,20
30,entertainment,2.039214890006717,21
31,exercise,6.573837873621804,21
32,other,41.36800155918471,21
33,rest,37.216401373793616,21
34,social,11.088510538582991,21
35,work,1.7140337648101585,21
36,entertainment,6.826461937367699,22
37,exercise,15.180830973385302,22
38,other,17.915017620001596,22
39,rest,46.56402462015839,22
40,social,13.492659888856451,22
41,work,0.02100496023056097,22
