,activity_type,duration,day
0,entertainment,2.9460282462662373,16
1,exercise,4.008172713025865,16
2,other,19.387779170041544,16
3,rest,38.44208800168692,16
4,social,34.05081211795788,16
5,work,1.1651197510215543,16
6,entertainment,44.44430749482961,17
7,exercise,0.032085558774218696,17
8,other,12.62303447308821,17
9,rest,39.12653581952667,17
10,social,3.2834704029237436,17
11,work,0.4905662508575457,17
12,entertainment,12.960432974218081,18
13,exercise,0.04008339483351305,18
14,other,25.600062321878326,18
15,rest,37.52625373310515,18
16,social,23.79745334032743,18
17,work,0.07571423563750922,18
18,entertainment,37.533292776085005,19
19,exercise,1.616388788587305,19
20,other,7.649868793661923,19
21,rest,38.48219843607572,19
22,social,14.637345508129574,19
23,work,0.08090569746047571,19
24,entertainment,5.9014677828063675,20
25,exercise,1.4878282185127787,20
26,other,13.435984060566819,20
27,rest,37.09842124669424,20
28,social,41.548536811790534,20
29,work,0.5277618796292678,20
30,entertainment,13.915426802532846,21
31,exercise,0.08574958347979529,21
32,other,34.91676856990986,21
33,rest,37.95252571664431,21
34,social,13.115887732617434,21
35,work,0.013641594815747482,21
36,entertainment,32.65454369970657,22
37,exercise,2.437881387576619,22
38,other,20.21553260143307,22
39,rest,37.33280473234583,22
40,social,5.279159126495381,22
41,work,2.08007845244253,22
