,activity_type,duration,day
0,entertainment,3.4575019184719,8
1,exercise,4.309203330332834,8
2,other,34.64262849297285,8
3,rest,37.1462100839582,8
4,social,20.400103701427554,8
5,work,0.0443524728366611,8
6,entertainment,3.8776206588154527,9
7,exercise,3.9263685844065845,9
8,other,50.33456334678529,9
9,rest,30.64417734064776,9
10,social,10.476598347673086,9
11,work,0.7406717216718298,9
12,entertainment,16.292050457114595,10
13,exercise,3.507725629182913,10
14,other,20.33134241626775,10
15,rest,18.6247630288979,10
16,social,16.93881709302438,10
17,work,24.305301375512464,10
18,entertainment,6.5883039488556365,11
19,exercise,10.158006455914874,11
20,other,31.6376456725904,11
21,rest,34.38664115318803,11
22,social,11.100865578545074,11
23,work,6.128537190905982,11
24,entertainment,10.370353020564785,12
25,exercise,2.483852619353867,12
26,other,45.669281729459584,12
27,rest,34.60606288822734,12
28,social,5.945462340855656,12
29,work,0.9249874015387689,12
30,entertainment,6.9129923994892835,13
31,exercise,2.4831609078501784,13
32,other,39.081967872108585,13
33,rest,37.24821085951435,13
34,social,10.09103595752983,13
35,work,4.182632003507771,13
36,entertainment,0.004894500362137135,14
37,exercise,9.571051737104488,14
38,other,16.119030895315902,14
39,rest,64.77229674469416,14
40,social,8.584131231375649,14
41,work,0.9485948911476694,14
