,activity_type,duration,day
0,entertainment,2.6409040241155117,8
1,exercise,0.3744017003973763,8
2,other,12.988726005484233,8
3,rest,40.86273067155555,8
4,social,42.760891492834894,8
5,work,0.37234610561243087,8
6,entertainment,0.4886500872217872,9
7,exercise,3.8013051274737886,9
8,other,21.09428614424042,9
9,rest,38.412550410497936,9
10,social,3.4692345997461107,9
11,work,32.73397363081996,9
12,entertainment,0.019485888548472965,10
13,exercise,0.9208905451572618,10
14,other,51.9825201601797,10
15,rest,37.78796827525104,10
16,social,8.630655863361625,10
17,work,0.6584792675019052,10
18,entertainment,4.053544666762715,11
19,exercise,0.979500854735238,11
20,other,21.57303449205487,11
21,rest,35.094216816447904,11
22,social,38.25698970851912,11
23,work,0.042713461480147964,11
24,exercise,12.144739447032233,12
25,other,45.18118852213647,12
26,rest,32.80357619647733,12
27,social,9.626024863756838,12
28,work,0.24447097059712491,12
29,entertainment,2.946315471548417,13
30,exercise,1.8546016242185028,13
31,other,50.49962311620382,13
32,rest,36.62163595326688,13
33,social,4.8786498235870654,13
34,work,3.1991740111753106,13
35,entertainment,4.306530488114026,14
36,exercise,1.9558301602220138,14
37,other,32.0154571733936,14
38,rest,52.22462901880527,14
39,social,7.604319603525001,14
40,work,1.8932335559400895,14
