,activity_type,duration,day
0,exercise,0.40868296133796916,8
1,other,56.033751029874445,8
2,rest,32.61445869879447,8
3,social,8.663415965021686,8
4,work,2.279691344971426,8
5,entertainment,1.1213595106040164,9
6,exercise,7.077981802630802,9
7,other,21.974168166137638,9
8,rest,44.43965685904373,9
9,social,23.73696747482248,9
10,work,1.6498661867613345,9
11,entertainment,0.005700693488944991,10
12,exercise,5.195158163630257,10
13,other,32.527025476980135,10
14,rest,23.482381043422087,10
15,social,38.60428028044653,10
16,work,0.18545434203203853,10
17,entertainment,0.48547349523095173,11
18,exercise,4.142515744351332,11
19,other,36.19911520002481,11
20,rest,30.128498409357174,11
21,social,24.175200640459174,11
22,work,4.8691965105765584,11
23,other,32.4007785150157,12
24,rest,55.3338949349943,12
25,social,12.26157148901656,12
26,work,0.003755060973445546,12
27,entertainment,13.913082836299981,13
28,exercise,0.047157750617597326,13
29,other,46.81132346775679,13
30,rest,38.99328463236387,13
31,social,0.23515131296176464,13
32,exercise,5.356757910959288,14
33,other,18.250797178130686,14
34,rest,76.30973523323341,14
35,social,0.08270967767661495,14
