,activity_type,duration,day
0,entertainment,11.913218385135087,8
1,exercise,0.8494129164836831,8
2,other,41.56487910391794,8
3,rest,36.75701258960237,8
4,social,8.209853088233576,8
5,work,0.7056239166273486,8
6,entertainment,15.509711593793202,9
7,exercise,1.79762304952478,9
8,other,24.4386693624541,9
9,rest,33.300181758424884,9
10,social,24.21000553760022,9
11,work,0.7438086982028154,9
12,entertainment,2.84489262722954,10
13,exercise,0.31887353756455733,10
14,other,26.41753284709061,10
15,rest,36.33087757296082,10
16,social,33.53668446642975,10
17,work,0.5511389487247158,10
18,entertainment,3.852179726298198,11
19,exercise,0.0389591236173502,11
20,other,60.680487872183676,11
21,rest,33.0812245550024,11
22,social,2.319840335833672,11
23,work,0.02730838706469801,11
24,entertainment,19.20516657638536,12
25,exercise,0.011974390379196178,12
26,other,40.29235018283925,12
27,rest,31.28680982339411,12
28,social,4.906509279362528,12
29,work,4.297189747639566,12
30,entertainment,25.905603973126123,13
31,exercise,0.24632100712507388,13
32,other,34.51326983995926,13
33,rest,38.46392429953149,13
34,social,0.6837045582827259,13
35,work,0.18717632197532746,13
36,entertainment,11.561898038300134,14
37,exercise,0.028183791897632114,14
38,other,16.435116487822444,14
39,rest,70.3145126379023,14
40,social,1.660289044077502,14
