,activity_type,duration,day
0,entertainment,19.189459314812257,10
1,exercise,0.9900082052310488,10
2,other,10.276929604987215,10
3,rest,0.2929609878560135,10
4,social,66.26464906842298,10
5,work,2.9859928186904807,10
6,entertainment,7.1239778449930595,11
7,exercise,3.046618348584211,11
8,other,46.985102069219984,11
9,rest,40.583025801267716,11
10,social,2.25232323683557,11
11,work,0.008952699099463527,11
12,entertainment,8.16966988325334,12
13,exercise,0.02316160252560884,12
14,other,57.280918946469036,12
15,rest,32.09485526615883,12
16,social,1.9252018388760708,12
17,work,0.506192462717103,12
18,entertainment,1.8556192464160466,13
19,exercise,0.03048201162231966,13
20,other,58.2670040953028,13
21,rest,38.22832334583015,13
22,social,1.3610595261337115,13
23,work,0.2575117746949676,13
24,entertainment,2.5504567552179616,14
25,exercise,3.0751829587821833,14
26,other,16.82598252901463,14
27,rest,76.41997660606661,14
28,social,1.1275108124096074,14
29,work,0.0008903385090136945,14
