,activity_type,duration,day
0,entertainment,20.228761754976226,16
1,exercise,0.07399041132599667,16
2,other,34.35981331184461,16
3,rest,36.203869585079026,16
4,social,1.8190327886658437,16
5,work,7.314532148108302,16
6,entertainment,11.376571106772019,17
7,exercise,3.7701787532038145,17
8,other,42.458751083854814,17
9,rest,36.45878313298312,17
10,social,5.89109456467595,17
11,work,0.04462135851028992,17
12,entertainment,0.1407782370997876,18
13,exercise,2.984442786041582,18
14,other,47.22335386714224,18
15,rest,38.04909186301303,18
16,social,8.709514020007965,18
17,work,2.8928192266953983,18
18,entertainment,20.480261926458677,19
19,exercise,3.8561862074627404,19
20,other,36.48011532237426,19
21,rest,37.294845417519475,19
22,social,1.3093279290571402,19
23,work,0.579263197127708,19
24,entertainment,9.194213729843964,20
25,exercise,0.14793519127339833,20
26,other,40.42478607869307,20
27,rest,40.7690723299504,20
28,social,8.470950206891414,20
29,work,0.9930424633477539,20
30,entertainment,12.397757371133784,21
31,exercise,0.8100252296616299,21
32,other,36.98578497947458,21
33,rest,37.94987002875256,21
34,social,6.239379831203329,21
35,work,5.617182559774117,21
36,entertainment,9.544055728907006,22
37,exercise,0.019126722650766998,22
38,other,44.49693629789675,22
39,rest,39.01716336172495,22
40,social,6.714318266667098,22
41,work,0.20839962215343505,22
