,activity_type,duration,day
0,entertainment,30.456968516183675,16
1,exercise,0.6608590136406091,16
2,other,16.533364033601007,16
3,rest,37.85597214577529,16
4,social,14.424706722947706,16
5,work,0.06812956785171231,16
6,entertainment,33.86699439780066,17
7,exercise,0.00215681239149257,17
8,other,20.80820087744975,17
9,rest,37.4012203806157,17
10,social,7.798900101640648,17
11,work,0.12252743010175585,17
12,entertainment,36.09850578381145,18
13,exercise,0.5407509968601852,18
14,other,8.562759926715428,18
15,rest,37.8680963424859,18
16,social,16.896013749413285,18
17,work,0.033873200713749815,18
18,entertainment,10.616903782037632,19
19,exercise,1.0190201019931655,19
20,other,41.697377839319785,19
21,rest,34.044336675476565,19
22,social,9.398060383799322,19
23,work,3.224301217373534,19
24,entertainment,30.499230834303376,20
25,exercise,2.775335766066543,20
26,other,15.119296420616655,20
27,rest,37.83357523261625,20
28,social,11.47361159898134,20
29,work,2.2989501474158374,20
30,entertainment,4.62030268743981,21
31,exercise,0.1135856765626907,21
32,other,10.312573918594893,21
33,rest,37.52712449977803,21
34,social,11.164310776795432,21
35,work,36.26210244082914,21
36,entertainment,6.009099158386901,22
37,exercise,0.714662049537717,22
38,other,11.302249791187831,22
39,rest,37.11670043685821,22
40,social,31.508332709232324,22
41,work,13.348955854797017,22
