,activity_type,duration,day
0,entertainment,15.7800110155118,16
1,exercise,3.748555148172824,16
2,other,18.836722824502207,16
3,rest,35.138565480475506,16
4,social,20.928185505278226,16
5,work,5.567960026059437,16
6,entertainment,7.061291155465052,17
7,exercise,0.3426720514840696,17
8,other,39.98807638054939,17
9,rest,34.887270992329384,17
10,social,9.292348650207822,17
11,work,8.428340769964286,17
12,entertainment,17.6909882400818,18
13,exercise,0.15469214770633244,18
14,other,27.13272520771941,18
15,rest,40.45411132993645,18
16,social,3.8145563948142813,18
17,work,10.75292667974172,18
18,entertainment,16.084189334067116,19
19,exercise,0.12020345039494712,19
20,other,40.50712800002012,19
21,rest,33.04798027639227,19
22,social,8.755106311082516,19
23,work,1.485392628043029,19
24,entertainment,23.696783721573812,20
25,exercise,0.039001052737924244,20
26,other,27.305162626310025,20
27,rest,37.49471778661352,20
28,social,10.573217034666255,20
29,work,0.8911177780984643,20
30,entertainment,26.786845716168138,21
31,exercise,3.2795859259383517,21
32,other,20.153273402204075,21
33,rest,39.47253957458902,21
34,social,10.188168692573644,21
35,work,0.11958668852677133,21
36,entertainment,6.116096194063618,22
37,exercise,0.4211120968155713,22
38,other,22.28478583368853,22
39,rest,37.093934958232076,22
40,social,17.347136957381665,22
41,work,16.73693395981854,22
