,activity_type,duration,day
0,entertainment,30.788693919936016,30
1,exercise,1.1001895666093995,30
2,other,13.723778317409288,30
3,rest,39.06237367240018,30
4,social,15.296239359151295,30
5,work,0.028725164493823258,30
6,entertainment,2.106526427172911,1
7,exercise,0.6399389501793785,1
8,other,39.48327790703339,1
9,rest,39.14016271693612,1
10,social,17.259677461552194,1
11,work,1.3704165371260064,1
12,entertainment,2.263988287139452,2
13,exercise,0.6556912163657226,2
14,other,27.04651184475911,2
15,rest,37.51468428602827,2
16,social,31.509094452580943,2
17,work,1.0100299131265016,2
18,entertainment,19.44546809342098,3
19,exercise,0.6443441180229175,3
20,other,19.64875514534317,3
21,rest,51.85319638274816,3
22,social,7.785997563453087,3
23,work,0.6222386970116873,3
24,entertainment,1.853655769264715,4
25,exercise,18.631716971795523,4
26,other,9.552260574456396,4
27,rest,28.546756025792025,4
28,social,41.415610658691335,4
29,entertainment,1.0886798087027516,5
30,exercise,0.7387879791434927,5
31,other,28.016441258759606,5
32,rest,47.84160637112856,5
33,social,9.508314433528167,5
34,work,12.806170148737417,5
35,entertainment,3.690020058131225,6
36,exercise,0.009551595451853382,6
37,other,16.758012247438455,6
38,rest,65.07207344113665,6
39,social,13.187313692371017,6
40,work,1.283028965470796,6
