,activity_type,duration,day
0,entertainment,0.007132825318043937,8
1,exercise,4.52677813179628,8
2,other,44.079536401282226,8
3,rest,37.93551996681438,8
4,social,11.768197262467528,8
5,work,1.682835412321534,8
6,entertainment,2.259525225853166,9
7,exercise,2.8718538017581263,9
8,other,21.484451993906582,9
9,rest,36.70282307565196,9
10,social,7.625009752014862,9
11,work,29.056336150815305,9
12,entertainment,10.440110851680757,10
13,exercise,0.6218063708288527,10
14,other,16.962661117603766,10
15,rest,37.66721125470714,10
16,social,9.401442858717731,10
17,work,24.906767546461754,10
18,entertainment,4.173382018200787,11
19,exercise,2.5666470222232274,11
20,other,53.8006104837909,11
21,rest,38.431176637224254,11
22,social,0.9881018277654968,11
23,work,0.040082010795327035,11
24,entertainment,27.46109721435194,12
25,exercise,4.1195642250225895,12
26,other,17.44077399042765,12
27,rest,39.84983287630614,12
28,social,8.140936860338359,12
29,work,2.9877948335533198,12
30,entertainment,33.33181759352926,13
31,exercise,0.11485301663789163,13
32,other,23.323467319695165,13
33,rest,40.846839143097235,13
34,social,2.3686034857822023,13
35,work,0.014419441258247708,13
36,entertainment,13.096335037051263,14
37,exercise,7.065945790072724,14
38,other,7.485482473064778,14
39,rest,69.43974340947132,14
40,social,1.7585033764179012,14
41,work,1.153989913922012,14
