,activity_type,duration,day
0,entertainment,40.24120209319058,8
1,exercise,9.455531481911136,8
2,other,7.737736114836399,8
3,rest,37.3169215433996,8
4,social,2.1031849184438323,8
5,work,3.145423848218453,8
6,entertainment,1.5002771149213865,9
7,exercise,0.9186407470905747,9
8,other,46.96555053591494,9
9,rest,36.4725549320548,9
10,social,11.944982138044306,9
11,work,2.1979945319739977,9
12,entertainment,33.27100837750088,10
13,exercise,9.936197816270518,10
14,other,8.287030106462016,10
15,rest,41.7148957477536,10
16,social,4.803939982394259,10
17,work,1.986927969618733,10
18,entertainment,34.59274862755771,11
19,exercise,15.521245264336162,11
20,other,13.865994896194946,11
21,rest,34.459545048979315,11
22,social,1.5135024680027132,11
23,work,0.04696369492915794,11
24,entertainment,25.384372857729687,12
25,exercise,13.806108123356802,12
26,other,10.671851594048665,12
27,rest,34.692744133878286,12
28,social,10.756539820052222,12
29,work,4.688383470934341,12
30,entertainment,8.509886349921032,13
31,exercise,23.962309020865348,13
32,other,18.780016120080774,13
33,rest,40.48115017582806,13
34,social,6.775838816298271,13
35,work,1.4907995170065131,13
36,entertainment,18.28084528027902,14
37,exercise,5.488739157230067,14
38,other,6.2690741754754145,14
39,rest,68.7529172034427,14
40,social,1.208424183572792,14
