,activity_type,duration,day
0,entertainment,38.4503927537096,30
1,exercise,4.224803901137421,30
2,other,13.087175375268274,30
3,rest,24.044896099791046,30
4,social,6.4813146912206205,30
5,work,13.71141717887304,30
6,entertainment,32.18221244634938,1
7,exercise,0.0368223148134776,1
8,other,11.90126587041536,1
9,rest,36.88501286554261,1
10,social,4.252170960750671,1
11,work,14.742515542128498,1
12,entertainment,4.706809265003726,2
13,exercise,1.1723590978599612,2
14,other,13.04584153487411,2
15,rest,36.165254451187565,2
16,social,3.188698658414826,2
17,work,41.72103699265981,2
18,entertainment,2.230738925640905,3
19,exercise,0.0035828180086573303,3
20,other,49.988893264173164,3
21,rest,36.573640309817264,3
22,social,6.153294069151158,3
23,work,5.049850613208856,3
24,entertainment,10.310460024447082,4
25,exercise,2.2461683571234414,4
26,other,46.156958337673856,4
27,rest,38.13985315129596,4
28,social,1.312259662498013,4
29,work,1.834300466961647,4
30,entertainment,16.050229085890734,5
31,exercise,3.900667261398026,5
32,other,12.055214505213991,5
33,rest,33.11054044759269,5
34,social,1.8371439460977301,5
35,work,33.046204753806826,5
36,entertainment,13.742530838225164,6
37,exercise,1.430675452518013,6
38,other,14.97214672312036,6
39,rest,65.7150463834619,6
40,social,2.7795571183243557,6
41,work,1.3600434843502176,6
