,activity_type,duration,day
0,entertainment,0.3994847686158153,16
1,exercise,1.4705186494703915,16
2,other,52.75279915037255,16
3,rest,0.43499463400708877,16
4,social,35.9834725211443,16
5,work,8.958730276389852,16
6,entertainment,0.344672144106567,17
7,exercise,30.110791145486044,17
8,other,29.60859642419664,17
9,rest,36.44755610783344,17
10,social,1.9190344994825752,17
11,work,1.569349678894727,17
12,entertainment,0.07820950431877968,18
13,exercise,19.879202525324512,18
14,other,30.602192812880695,18
15,rest,43.51997167592101,18
16,social,5.22769766684566,18
17,work,0.6927258147093428,18
18,entertainment,0.06002504403817645,19
19,exercise,25.311382375421616,19
20,other,23.148159046991836,19
21,rest,37.559533004648124,19
22,social,8.130775429889072,19
23,work,5.790125099011172,19
24,entertainment,0.10632044502042498,20
25,exercise,0.8307617216027932,20
26,other,56.3580278891923,20
27,rest,37.7022006255756,20
28,social,2.8093923561222645,20
29,work,2.193296962486621,20
30,entertainment,0.9762305144734406,21
31,exercise,32.98740005392744,21
32,other,20.859791571041807,21
33,rest,38.05085651386469,21
34,social,4.500533785319591,21
35,work,2.6251875613730364,21
36,entertainment,0.07410748460037422,22
37,exercise,5.073571262938213,22
38,other,28.579352615047327,22
39,rest,52.875724391336036,22
40,social,4.068265176565189,22
41,work,9.328979069512869,22
