,activity_type,duration,day
0,entertainment,1.6206291810515523,30
1,exercise,4.379208950234152,30
2,other,39.9423312377751,30
3,rest,35.12053728045939,30
4,social,18.12151711329016,30
5,work,0.8157762371896474,30
6,entertainment,2.6861364423700484,1
7,exercise,3.1304289884844967,1
8,other,48.72090658767909,1
9,rest,36.64622953343556,1
10,social,5.988968972548094,1
11,work,2.827329475482715,1
12,entertainment,4.118938707075122,2
13,exercise,1.6675992701545284,2
14,other,29.961618198212374,2
15,rest,41.630175840780694,2
16,social,17.058732478071367,2
17,work,5.562935505705906,2
18,entertainment,40.76940998044841,3
19,exercise,2.1327284990737176,3
20,other,12.662857992541127,3
21,rest,34.05259433689458,3
22,social,9.024702556123867,3
23,work,1.3577066349183093,3
24,entertainment,0.14922351699893932,4
25,exercise,16.211021085446774,4
26,other,39.83072102244365,4
27,rest,34.81828189044165,4
28,social,8.58034705136877,4
29,work,0.41040543330022716,4
30,entertainment,1.7949922348758856,5
31,exercise,1.7353610531942045,5
32,other,35.018701898028496,5
33,rest,37.234761110684126,5
34,social,23.415595010790252,5
35,work,0.8005886924270413,5
36,entertainment,0.2244191800824442,6
37,exercise,0.7698837237805524,6
38,other,30.68488771252981,6
39,rest,57.28307001307227,6
40,social,9.658704322634835,6
41,work,1.3790350479000846,6
