,activity_type,duration,day
0,entertainment,16.03451307410176,30
1,exercise,0.03681771153839971,30
2,other,34.80094321429087,30
3,rest,32.10742626480975,30
4,social,15.544972424857983,30
5,work,1.4753273104012368,30
6,entertainment,31.004065661774067,1
7,exercise,0.357766631326426,1
8,other,16.13781519388309,1
9,rest,36.78543992028207,1
10,social,15.170848279259937,1
11,work,0.5440643134744049,1
12,entertainment,16.992043240376102,2
13,exercise,0.005005190307163267,2
14,other,40.5123261242804,2
15,rest,36.470653210524006,2
16,social,1.7255640621235198,2
17,work,4.294408172388808,2
18,entertainment,3.9936570415599726,3
19,exercise,2.0174195068113274,3
20,other,51.15936133888431,3
21,rest,31.300540165799244,3
22,social,11.194353184124896,3
23,work,0.3346687628202427,3
24,entertainment,6.02418752610419,4
25,exercise,0.008636190116754766,4
26,other,48.73574682811504,4
27,rest,40.05032650496916,4
28,social,4.905636770886604,4
29,work,0.2754661798082448,4
30,entertainment,4.5362493102384,5
31,exercise,0.4068469315591022,5
32,other,73.13740199449917,5
33,rest,18.08138089732678,5
34,social,3.6563502492494457,5
35,work,0.18177061712709527,5
36,entertainment,4.086997728011687,6
37,other,3.100471477896358,6
38,rest,91.69451846713869,6
39,social,1.1153275746732625,6
40,work,0.0026847522800108473,6
