,activity_type,duration,day
0,entertainment,11.554779293936187,8
1,exercise,2.661810511039122,8
2,other,45.10783187607232,8
3,rest,35.470668596235434,8
4,social,5.1982392073530965,8
5,work,0.006670515363841787,8
6,entertainment,24.904922603712407,9
7,exercise,3.388264698776508,9
8,other,9.593586038806816,9
9,rest,34.22939376899862,9
10,social,27.859665726624623,9
11,work,0.024167163081032346,9
12,entertainment,41.98036468667186,10
13,exercise,0.08392822443723982,10
14,other,14.315743342355718,10
15,rest,37.454779023277986,10
16,social,5.896353983897431,10
17,work,0.26883073935976215,10
18,entertainment,3.5587872440326294,11
19,exercise,0.6245617984106374,11
20,other,43.62258113766492,11
21,rest,38.095494300671206,11
22,social,14.04342121079173,11
23,work,0.05515430842887731,11
24,entertainment,36.55646806799099,12
25,exercise,0.0366237022179938,12
26,other,4.9157592234636684,12
27,rest,38.078580780878355,12
28,social,20.27785516025915,12
29,work,0.1347130651898484,12
30,entertainment,14.313567547158911,13
31,exercise,0.0029719668532185383,13
32,other,8.842686943195991,13
33,rest,37.51443510224306,13
34,social,39.32621576590456,13
35,work,0.00012267464425279014,13
36,entertainment,29.039345429419278,14
37,exercise,0.19012800701665564,14
38,other,7.701442717937909,14
39,rest,38.588936958516356,14
40,social,24.474854662959032,14
41,work,0.005292224150762517,14
