,activity_type,duration,day
0,entertainment,0.33130765284971175,16
1,exercise,0.27683514199492376,16
2,other,61.20280120915651,16
3,rest,34.2413783031326,16
4,social,3.9476776928662534,16
5,entertainment,3.4239639993795166,17
6,exercise,0.7160125224995251,17
7,other,27.830302639597065,17
8,rest,27.255931060329115,17
9,social,40.55039884035991,17
10,work,0.22339093783486963,17
11,entertainment,0.9128536706661111,18
12,exercise,0.026329184031718987,18
13,other,58.83082373114509,18
14,rest,31.85010933195332,18
15,social,8.293199727299971,18
16,work,0.08668435490378947,18
17,entertainment,0.6643877701045408,19
18,exercise,1.3654484151374486,19
19,other,50.00493571437005,19
20,rest,33.96125046708281,19
21,social,13.750458757811495,19
22,work,0.25351887549365976,19
23,entertainment,2.365193582277081,20
24,exercise,2.134985800709027,20
25,other,7.463542775044429,20
26,rest,39.00169901281076,20
27,social,49.034578829158704,20
28,entertainment,7.760540506598593,21
29,exercise,0.5088454224271869,21
30,other,34.64089102682647,21
31,rest,38.49002249428366,21
32,social,18.052197783690076,21
33,work,0.5475027661740217,21
34,entertainment,17.072147669784833,22
35,exercise,0.014733068628179309,22
36,other,26.349835241976105,22
37,rest,35.90553791616354,22
38,social,20.42101799354643,22
39,work,0.23672810990091664,22
