,activity_type,duration,day
0,entertainment,0.1361551363272532,8
1,exercise,0.6705291516422743,8
2,other,48.23614586248177,8
3,rest,37.27742339689807,8
4,social,10.98296254546064,8
5,work,2.6967839071899853,8
6,entertainment,0.03786138684187561,9
7,exercise,0.03660825675612723,9
8,other,37.043485131218176,9
9,rest,36.22868646286276,9
10,social,25.6755082018488,9
11,work,0.9778505604722648,9
12,entertainment,0.5310867331093231,10
13,exercise,5.418954865773222,10
14,other,52.098103349709824,10
15,rest,33.676375987918235,10
16,social,7.225084338026952,10
17,work,1.0503947254624426,10
18,entertainment,1.6282495354158635,11
19,exercise,0.6902678997805449,11
20,other,29.350237517313005,11
21,rest,31.41057642171146,11
22,social,35.54158970329182,11
23,work,1.3790789224873072,11
24,entertainment,1.508946288836535,12
25,exercise,1.1709617972178274,12
26,other,48.940376360640805,12
27,rest,33.65003776309489,12
28,social,14.413833337702409,12
29,work,0.31584445250752824,12
30,entertainment,0.5994466426293253,13
31,exercise,1.8458922481199829,13
32,other,50.578989976493695,13
33,rest,33.6235522595426,13
34,social,13.238010861236916,13
35,work,0.11410801197748856,13
36,entertainment,1.2212015294060663,14
37,exercise,0.012638819278412339,14
38,other,59.95684232083682,14
39,rest,32.202548719620985,14
40,social,5.343870884517723,14
41,work,1.2628977263399985,14
