,activity_type,duration,day
0,entertainment,1.2551262772156788,8
1,exercise,1.5536507502237875,8
2,other,46.12437096526591,8
3,rest,37.63540153735978,8
4,social,10.964842165956162,8
5,work,2.466608303978675,8
6,entertainment,1.3908471408685663,9
7,exercise,0.4497604982227254,9
8,other,48.054093152628674,9
9,rest,37.104106251080985,9
10,social,12.596768083327555,9
11,work,0.404424873871487,9
12,entertainment,0.05075081069159838,10
13,exercise,0.11145203461486958,10
14,other,51.11666764689515,10
15,rest,36.9011495515912,10
16,social,11.520438515732307,10
17,work,0.2995414404748763,10
18,entertainment,1.7657815857193473,11
19,exercise,0.5247211229200852,11
20,other,48.8378586204878,11
21,rest,38.63299227949506,11
22,social,9.74033059527545,11
23,work,0.4983157961022509,11
24,entertainment,7.231712780061682,12
25,exercise,0.23549539612288448,12
26,other,46.83254137118433,12
27,rest,33.738176813033725,12
28,social,10.943651498816525,12
29,work,1.0184221407808538,12
30,entertainment,28.545481218301187,13
31,exercise,0.0667086510193965,13
32,other,21.13672311988503,13
33,rest,37.16443551534755,13
34,social,8.647338036060766,13
35,work,4.439313459386068,13
36,entertainment,4.988303728677995,14
37,exercise,1.800368428860741,14
38,other,35.09186700564354,14
39,rest,44.56879967083365,14
40,social,13.381985942331184,14
41,work,0.16867522365288695,14
