,activity_type,duration,day
0,entertainment,2.8455037228489393,16
1,exercise,0.10147193299519462,16
2,other,42.63712135048704,16
3,rest,37.027134440110196,16
4,social,16.896609347007978,16
5,work,0.4921592065506431,16
6,entertainment,5.064439385511381,17
7,exercise,0.06078273553434475,17
8,other,39.66453838891585,17
9,rest,36.42419793330474,17
10,social,18.283534508333467,17
11,work,0.5025070484002107,17
12,exercise,0.08445357148707328,18
13,other,57.258402070666605,18
14,rest,33.10860846705605,18
15,social,9.466022608422952,18
16,work,0.08251328236732784,18
17,other,48.56054159570176,19
18,rest,37.246120361524945,19
19,social,14.01764409646483,19
20,work,0.17569394630847338,19
21,entertainment,3.4233991109636293,20
22,exercise,0.2875418379795042,20
23,other,23.869753743620834,20
24,rest,37.44754157494011,20
25,social,34.779194291934736,20
26,work,0.19256944056118994,20
27,entertainment,3.1026922400874604,21
28,exercise,0.004275203492405579,21
29,other,39.60206732066252,21
30,rest,37.93967832320509,21
31,social,19.29455251590658,21
32,work,0.056734396645947927,21
33,entertainment,3.2737078195174982,22
34,exercise,3.206387879253736,22
35,other,29.441221847650628,22
36,rest,44.26366713518618,22
37,social,19.808396565166305,22
38,work,0.006618753225647051,22
