,activity_type,duration,day
0,entertainment,8.544617853470765,8
1,exercise,0.5778630729472477,8
2,other,32.84653745090439,8
3,rest,36.396101396838226,8
4,social,21.57904431256241,8
5,work,0.055835913276954204,8
6,entertainment,17.166573110980792,9
7,exercise,0.30620431262707803,9
8,other,37.7701865189497,9
9,rest,34.10617623372852,9
10,social,9.637179662852368,9
11,work,1.0136801608615402,9
12,entertainment,9.103191268238344,10
13,exercise,0.10120354726303737,10
14,other,49.393313915846164,10
15,rest,33.648005974084874,10
16,social,5.582309203403122,10
17,work,2.171976091164465,10
18,entertainment,4.147971758657261,11
19,exercise,0.0026300654155657337,11
20,other,31.076341405184944,11
21,rest,32.15867171217589,11
22,social,32.15259930966828,11
23,work,0.46178574889805424,11
24,entertainment,9.26996412529083,12
25,exercise,0.00230546764232056,12
26,other,30.49641392474016,12
27,rest,24.072914976407336,12
28,social,36.11184712276848,12
29,work,0.04655438315086828,12
30,entertainment,13.815187801743198,13
31,exercise,0.004109819208396281,13
32,other,26.206820412618242,13
33,rest,22.31640932366006,13
34,social,26.857095894364353,13
35,work,10.800376748405752,13
36,entertainment,7.473391574717733,14
37,other,22.212089357372925,14
38,rest,55.72980123185619,14
39,social,13.878381873425896,14
40,work,0.7063359626272492,14
